AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,POSITION,FREQ,DFGM,DFGA,DFG%,DD FG%,DIFF%,RA FGM,RA FGA,RA FG%,PAINT FGM,PAINT FGA,PAINT FG%,MID-RANGE FGM,MID-RANGE FGA,MID-RANGE FG%,LEFT CORNER 3 FGM,LEFT CORNER 3 FGA,LEFT CORNER 3 FG%,RIGHT CORNER 3 FGM,RIGHT CORNER 3 FGA,RIGHT CORNER 3 FG%,ABOVE THE BREAK 3 FGM,ABOVE THE BREAK 3 FGA,ABOVE THE BREAK 3 FG,OPP RA FGM,OPP RA FGA,OPP RA FG%,OPP PAINT FGM,OPP PAINT FGA,OPP PAINT FG%,OPP MID-RANGE FGM,OPP MID-RANGE FGA,OPP MID-RANGE FG%,OPP LEFT CORNER 3 FGM,OPP LEFT CORNER 3 FGA,OPP LEFT CORNER 3 FG%,OPP RIGHT CORNER 3 FGM,OPP RIGHT CORNER 3 FGA,OPP RIGHT CORNER 3 FG%,OPP ABOVE THE BREAK 3 FGM,OPP ABOVE THE BREAK 3 FGA,OPP ABOVE THE BREAK 3 FG%,%FGA 2PT,%FGA 3PT,%PTS 2PT,%PTS 2PT MR,%PTS 3PT,%PTS FBPS,%PTS FT,%PTS OFFTO,%PTS PITP,2FGM %AST,2FGM %UAST,3FGM %AST,3FGM %UAST,FGM %AST,FGM %UAST
24,57,38,19,28.8,12.9,4.7,11.2,42.4,1.4,4.2,33.9,2.0,2.5,79.9,0.7,2.1,2.8,2.2,1.2,1.0,0.3,2.0,22.3,0,0,4.0,G,100.00%,2.7,7.0,39.1,45.4,-6.3,2.1,3.8,57,0.8,1.8,41.3,0.4,1.3,30.3,0.3,0.7,38.1,0.2,0.5,42.9,0.9,3,31.4,12.4,19.7,63,1.8,4.8,38,1.5,3.5,44,1.2,3.2,37.4,3.5,10.9,32.4,2.8,9.1,30.9,62.0,38.0,51.0,6.2,33.4,15.1,15.6,15.9,44.8,60.6,39.4,89.0,11.0,69.3,30.7
26,3,2,1,5.3,3.7,1.7,2.7,62.5,0.3,0.7,50.0,0.0,0.0,0.0,0.3,0.3,0.7,1.3,0.3,1.0,0.3,0.7,10.1,0,0,3.7,G,100.00%,1.0,3.0,33.3,39.7,-6.4,2,3,66.7,0,0,0,0,0,0,0,0,0,0.5,1,50,0,0,0,1.5,2.5,60,0.3,0.7,50,0.3,0.3,100,0,0.5,0,0.5,2,25,2.5,6,41.7,75.0,25.0,72.7,0.0,27.3,36.4,0.0,18.2,72.7,75.0,25.0,100.0,0.0,80.0,20.0
20,15,14,1,7.4,2.7,1.1,3.3,32.0,0.3,1.4,23.8,0.2,0.5,42.9,0.1,0.7,0.7,0.3,0.3,0.1,0.1,0.3,4.4,0,0,-0.5,G,100.00%,2.2,4.5,48.0,43.2,4.8,0.2,0.4,50,0.1,0.5,12.5,0.5,1.2,46.7,0.3,0.3,100,0,0.4,0,0.2,1.3,17.6,2.7,4.5,60.3,0.9,1.9,44.8,0.7,1.5,47.6,0.2,1,22.2,0.8,2.3,34.3,1.9,4.6,41.7,58.0,42.0,55.0,35.0,37.5,0.0,7.5,15.0,20.0,36.4,63.6,80.0,20.0,50.0,50.0
33,60,39,21,21.7,7.6,2.8,6.3,45.2,0.8,2.6,31.4,1.2,1.4,82.4,0.7,1.8,2.5,2.3,0.9,0.9,0.1,1.7,16.1,0,0,2.4,G,100.00%,3.6,8.2,43.8,44.2,-0.3,1.3,2.1,63.4,0.3,0.8,42.2,0.4,0.9,45.5,0.2,0.4,45.5,0.1,0.3,20,0.6,1.9,30.4,7.5,13.3,56.7,1.3,3.3,39.7,1.4,3.7,37,1.5,3.6,42.1,2.3,5.9,38.2,3.7,10.6,35,59.3,40.7,53.3,10.9,31.4,14.6,15.3,19.7,42.4,41.8,58.2,79.2,20.8,52.4,47.6
25,1,0,1,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,0,0,-9.0,F,100.00%,3.0,3.0,100.0,45.0,55.0,0,0,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,0,1,1,100,1,2,50,1,3,33.3,1,1,100,1,1,100,1,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,59,41,18,8.8,4.0,1.5,3.1,47.5,0.7,1.8,41.0,0.3,0.4,83.3,0.2,1.3,1.5,0.6,0.4,0.2,0.1,1.0,7.1,0,0,-1.6,F,100.00%,1.5,3.3,46.6,45.3,1.3,0.4,0.6,62.2,0.3,0.6,54.5,0,0.1,33.3,0.3,0.6,60,0.1,0.6,13.6,0.4,1,43.1,3.4,6.3,54.2,1.1,2.1,50.9,0.9,2,47.4,0.7,1.7,41.6,1.1,2.9,39,1.2,3.2,36.8,42.0,58.0,36.6,1.7,54.9,12.8,8.5,8.5,34.9,51.2,48.8,95.3,4.7,73.3,26.7
33,73,47,26,20.2,9.2,3.2,7.9,40.0,2.1,6.0,35.4,0.8,0.9,83.8,0.4,2.1,2.5,0.5,0.8,0.5,0.4,1.7,14.8,0,0,1.8,G-F,100.00%,3.4,6.9,49.4,44.8,4.6,0.7,0.9,72.7,0.2,0.5,37.8,0.2,0.5,38.2,0.4,0.8,44.6,0.5,1.3,37.8,1.3,4,33,8.8,13.8,63.9,1.5,4.1,36.9,1.3,3,41.9,1,2.3,45.8,1.9,5.7,33.2,2.4,7.3,32.5,23.7,76.3,22.2,3.9,69.3,10.1,8.4,14.8,18.4,68.0,32.0,91.0,9.0,83.5,16.5
24,72,56,16,32.8,27.7,10.0,17.3,57.8,0.7,2.8,25.6,6.9,9.5,72.9,2.2,10.3,12.5,5.9,3.7,1.3,1.5,3.2,56.2,54,5,9.1,F,100.00%,4.5,11.1,40.1,46.6,-6.5,7.9,10.7,73.7,0.9,2.2,38.5,0.6,1.6,34.5,0,0.1,33.3,0,0,0,0.7,2.7,26.2,9.9,18.2,54.2,2.2,5.6,39.4,2.9,7.1,41.3,2.8,6.6,42.8,3.5,8.7,40.4,5.7,16.4,34.6,83.7,16.3,67.1,4.0,7.8,16.9,25.1,14.1,63.1,47.2,52.8,67.3,32.7,48.7,51.3
25,47,24,23,13.0,4.2,1.6,3.7,42.0,0.4,1.3,29.0,0.7,0.9,80.0,0.4,1.1,1.5,0.4,0.4,0.3,0.2,1.0,7.7,0,0,-0.2,G-F,100.00%,2.2,4.5,48.7,45.1,3.7,0.7,1,63.8,0.3,0.9,32.5,0.3,0.6,48.1,0.1,0.4,30.8,0.1,0.6,21.1,0.2,0.7,33.3,4.8,7.8,61.6,1.6,3.5,45.7,0.8,2,41.3,1,2.2,47.4,1.1,2.9,38.9,1.5,5.3,28.7,64.8,35.2,56.6,13.1,27.3,17.7,16.2,23.7,43.4,83.9,16.1,94.4,5.6,86.5,13.5
33,36,16,20,27.5,13.7,5.0,12.0,41.3,1.6,4.6,34.8,2.2,2.8,78.2,0.6,2.5,3.1,4.8,2.0,0.8,0.1,2.3,25.6,4,1,1.2,G,100.00%,3.5,8.1,43.3,44.2,-0.9,2.1,3.8,56.3,0.8,2.2,35.9,0.5,1.6,32.1,0.1,0.4,35.7,0.1,0.5,22.2,1.3,3.7,36.4,10.1,17.1,58.7,2.1,4.7,44.4,1.3,3.8,33.3,1.7,4.8,36.3,4.1,9.3,43.6,3.5,10.4,33.9,62.1,37.9,49.4,7.3,34.6,13.4,16.0,16.8,42.1,29.5,70.5,77.2,22.8,44.7,55.3
29,72,44,28,25.9,11.5,4.1,8.8,46.6,1.1,3.2,33.3,2.2,2.6,83.4,0.7,3.8,4.5,3.4,1.5,0.9,0.3,1.4,24.0,2,0,3.0,F,100.00%,3.0,7.2,41.7,45.3,-3.6,1.5,2.3,63.9,0.7,1.4,53,0.8,2,43.2,0.2,0.5,43.8,0.2,0.5,36.8,0.7,2.2,30.6,10.3,16.9,61.1,2.2,5.1,42.7,1.4,3.3,41.3,1.5,3.2,45.2,2.7,7.2,37.6,3.6,11,32.4,63.6,36.4,53.1,14.5,28.0,17.1,18.9,17.9,38.5,60.7,39.3,87.0,13.0,67.6,32.4
29,76,33,43,13.6,6.4,2.5,5.0,50.1,0.3,0.7,33.9,1.2,1.4,83.0,1.1,3.0,4.1,0.9,0.8,0.6,0.5,1.8,15.5,2,0,-1.5,C,100.00%,3.3,6.7,49.8,47.8,2.0,1,1.4,67.3,0.3,0.7,42.3,1,2.1,46.9,0.1,0.3,50,0.1,0.3,31.6,0,0.2,18.8,5.3,8.1,64.9,0.9,2.4,39.2,0.8,1.8,43.2,0.8,2,39.3,2,5,40.3,2,5.1,39.5,85.1,14.9,70.1,30.5,11.8,4.9,18.1,13.0,39.6,74.1,25.9,94.7,5.3,76.2,23.8
23,38,22,16,11.0,5.6,1.8,4.7,37.6,0.8,2.6,32.3,1.2,1.6,75.0,0.1,0.5,0.6,0.7,0.9,0.2,0.2,1.2,7.3,0,0,-3.1,G,100.00%,2.3,4.8,47.3,43.1,4.2,0.5,1.1,48.7,0.2,0.6,38.1,0.2,0.5,42.1,0.2,0.7,33.3,0.2,0.4,53.8,0.5,1.8,28.4,5,8.3,59.9,1.3,2.3,55.7,1.2,2.3,52.1,1,1.7,57.1,1.4,3.7,36.6,1.3,3.9,32.4,44.4,55.6,33.2,7.6,45.5,12.8,21.3,16.6,25.6,40.0,60.0,93.8,6.3,65.7,34.3
29,43,28,15,11.2,5.3,2.1,4.4,48.7,0.0,0.1,20.0,1.0,1.7,62.5,1.6,2.4,4.0,0.6,0.7,0.3,0.2,1.5,11.8,0,0,-1.7,C,100.00%,3.7,7.0,52.5,47.7,4.8,1.7,3,56.7,0.4,1.1,35.7,0.1,0.4,26.7,0,0,0,0,0,0,0,0.1,20,4.9,7.7,63.3,1.2,2.5,46.9,0.9,2,43.2,0.6,1.9,32,1.1,3,36.5,1.2,3.6,34.5,97.4,2.6,79.1,3.5,1.3,6.1,19.6,12.2,75.7,52.7,47.3,100.0,0.0,53.3,46.7
23,41,27,14,6.1,2.3,0.9,1.9,45.5,0.2,0.7,32.1,0.4,0.5,68.2,0.6,0.7,1.3,0.4,0.4,0.2,0.2,0.8,5.1,0,0,-0.4,F,100.00%,1.6,3.7,42.5,45.1,-2.5,0.5,0.8,62.5,0.1,0.3,40,0.1,0.2,28.6,0,0.1,33.3,0,0.2,0,0.2,0.5,36.4,2.4,3.9,61.3,0.4,1.6,25.4,0.3,1.1,32.4,0.4,1,36.4,0.5,1.7,31.7,1,2.9,35.3,63.6,36.4,55.3,4.3,28.7,10.6,16.0,16.0,51.1,61.5,38.5,100.0,0.0,71.4,28.6
20,51,29,22,10.3,3.7,1.5,3.2,45.5,0.1,0.5,16.7,0.7,1.2,61.0,0.7,1.2,1.9,0.3,0.5,0.4,0.2,1.5,7.9,0,0,-1.5,G,100.00%,1.8,3.9,45.9,44.3,1.6,1.3,2.2,56.4,0.1,0.5,26.1,0.1,0.2,37.5,0.1,0.3,20,0.1,0.3,20,0,0.1,0,5,7.8,64.8,0.9,2,41.8,0.6,1.6,37.5,0.5,1.4,38.1,1.3,3.6,35.9,1.5,4,37.4,85.5,14.5,74.7,3.2,6.3,29.5,18.9,26.3,71.6,59.2,40.8,100.0,0.0,61.3,38.7
27,77,34,43,32.9,16.4,5.6,13.3,42.0,2.3,5.7,39.5,3.0,3.6,82.4,0.7,3.9,4.7,1.5,1.3,0.6,0.2,1.6,25.5,4,0,-0.7,F,100.00%,5.1,10.8,47.1,47.0,0.0,1.9,3.2,60.7,0.8,2.6,31.5,0.6,1.9,32.2,0.3,0.8,42.6,0.5,1,45.9,1.5,3.9,37.3,13.9,21.8,63.9,2.6,6.4,40.3,2.1,5.2,39.8,2.1,5.2,40.9,3.4,10.2,33.3,4.6,13.4,34.2,57.1,42.9,40.6,7.1,41.3,8.9,18.1,11.6,33.5,50.6,49.4,86.8,13.2,65.2,34.8
21,58,26,32,14.1,7.0,3.0,6.0,50.3,0.0,0.1,0.0,1.0,1.6,63.7,1.1,2.7,3.8,1.5,1.3,0.5,0.4,2.6,15.3,0,0,-1.8,F-C,100.00%,3.2,6.6,48.5,47.4,1.1,1.8,2.8,64.2,0.9,2.2,42.7,0.3,1,33.9,0,0,0,0,0,0,0,0.1,0,6.6,10.3,64.3,0.9,2.4,38.2,0.6,1.6,41.4,0.5,1.8,26.9,1.6,5.2,31.1,2.1,5.9,35.7,98.3,1.7,85.8,9.8,0.0,8.8,14.2,14.0,76.0,65.1,34.9,0.0,0.0,65.1,34.9
30,72,33,39,23.3,12.3,5.4,9.4,57.1,0.0,0.2,12.5,1.5,3.4,44.9,3.6,7.8,11.3,0.8,1.3,0.6,1.9,2.7,33.3,36,0,0.3,C,100.00%,4.8,11.0,43.2,48.2,-5.0,4,5.8,68.6,1.1,2.7,42.9,0.3,0.8,32.1,0,0.1,0,0,0,33.3,0,0.1,12.5,7.9,14.5,54.4,1.8,4.1,42.4,1.5,3.6,42.4,1.6,4.4,37,2.9,7.5,38.2,3.2,9,35,97.6,2.4,87.0,4.1,0.7,4.4,12.3,13.4,83.0,61.4,38.6,100.0,0.0,61.6,38.4
22,5,2,3,8.0,1.8,0.8,2.0,40.0,0.2,1.0,20.0,0.0,0.4,0.0,0.0,1.0,1.0,0.4,0.2,0.2,0.0,0.2,4.0,0,0,-4.6,F,100.00%,1.0,2.2,45.5,41.2,4.2,0.2,0.6,33.3,0.4,0.4,100,0,0,0,0,0.3,0,0,0.3,0,0.2,0.6,33.3,4.4,6.6,66.7,1.6,1.8,88.9,0.2,0.2,100,1.3,2,62.5,0.4,1.8,22.2,1,2.6,38.5,50.0,50.0,66.7,0.0,33.3,0.0,0.0,0.0,66.7,100.0,0.0,100.0,0.0,100.0,0.0
22,19,4,15,13.6,6.0,2.1,5.0,41.1,0.9,2.0,44.7,1.0,1.3,76.0,0.3,3.2,3.5,0.8,0.5,0.4,0.1,1.4,12.4,0,0,-0.5,F,100.00%,3.8,6.2,61.0,46.5,14.5,0.7,1.3,52,0.2,1.2,18.2,0.3,0.5,50,0.1,0.4,33.3,0.3,0.7,40,0.6,1.2,50,5.6,9.6,58.5,0.9,2.3,41.5,0.4,1.2,36.4,0.4,1.6,24.1,1.7,4.8,35.6,2.1,5.9,35.7,60.0,40.0,38.6,8.8,44.7,12.3,16.7,9.6,29.8,72.7,27.3,88.2,11.8,79.5,20.5
28,60,24,36,16.2,6.7,2.5,6.4,39.4,1.1,3.4,32.7,0.6,0.6,89.2,0.2,1.3,1.5,1.6,1.0,0.4,0.1,1.6,11.3,0,0,-0.9,G,100.00%,2.8,5.6,49.0,43.8,5.2,0.5,0.9,58.2,0.5,1.2,43.8,0.4,0.9,40.7,0.2,0.5,34.8,0.2,0.6,38.5,0.8,2.5,30.9,7.2,11.4,62.8,0.9,2.9,32.7,1.1,2.4,43.1,0.9,2.6,35.9,1.9,5.1,36.8,2.5,7.2,34.7,47.3,52.7,42.4,10.5,49.4,16.0,8.2,8.0,31.9,57.6,42.4,84.8,15.2,69.5,30.5
32,34,12,22,14.6,4.1,1.4,3.1,45.2,0.1,0.5,18.8,1.2,1.8,68.9,1.4,2.4,3.8,0.7,0.6,0.7,0.5,2.5,12.7,1,0,-1.0,C,100.00%,3.5,7.1,48.4,46.9,1.5,1,1.7,56.9,0.3,0.9,37.9,0,0,0,0,0.2,16.7,0,0.1,25,0,0.2,16.7,5.3,8.4,63.5,0.8,2.2,34.7,0.5,1.4,34,1,2.4,42.5,1.6,4.1,39.7,2.4,6.4,36.7,84.6,15.4,63.3,0.0,6.5,4.3,30.2,15.1,63.3,61.4,38.6,100.0,0.0,63.8,36.2
20,3,2,1,2.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,1.0,0.3,0.3,0.0,0.3,0.0,2.4,0,0,-0.7,C,100.00%,2.0,2.0,100.0,56.3,43.8,0,0.3,0,0,0,0,0,0.7,0,-,-,-,0,0,0,0,0,0,1.7,2.3,71.4,0,0,0,0,0.5,0,0,0,0,0,1,0,1,4,25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,62,39,23,23.9,7.5,2.7,7.2,37.4,1.5,4.4,34.8,0.6,0.7,80.0,0.4,2.5,3.0,1.8,0.8,1.0,0.4,2.0,17.0,0,0,-0.7,G,100.00%,3.4,7.1,47.3,45.7,1.5,0.6,0.9,63.2,0,0.2,15.4,0.5,1.7,33,0.3,0.8,41.7,0.2,0.7,36.8,1,3,32.8,10.9,16.9,64.8,1.7,4.6,37.5,1.2,3.1,40.5,1,2.7,37.1,2.9,7.6,37.6,3.1,9.4,32.7,38.8,61.2,31.0,14.6,61.3,20.6,7.7,21.3,16.3,54.2,45.8,89.5,10.5,74.3,25.7
19,22,7,15,5.5,0.9,0.2,1.5,15.2,0.0,0.4,0.0,0.4,0.7,60.0,0.4,0.7,1.1,0.7,0.3,0.4,0.2,0.4,4.8,0,0,0.6,G,100.00%,1.5,2.8,53.2,45.9,7.3,0.2,0.7,28.6,0.1,0.5,14.3,0,0.2,0,0,0.1,0,0,0.2,0,0,0.3,0,2.1,4.1,51.9,0.4,1.4,25,0.3,0.8,41.7,0.4,1.2,30.4,0.6,2.2,28.6,0.9,2.6,36.7,75.8,24.2,52.6,0.0,0.0,0.0,47.4,5.3,52.6,20.0,80.0,0.0,0.0,20.0,80.0
21,5,1,4,11.3,3.0,1.2,4.2,28.6,0.6,2.2,27.3,0.0,0.0,0.0,0.8,1.4,2.2,0.0,0.0,0.2,0.0,1.4,6.2,0,0,-4.4,C,100.00%,2.6,5.4,48.1,45.9,2.2,0.6,1.4,42.9,0,0.2,0,0,0.5,0,0,0.8,0,0.5,0.5,100,0.2,1.2,16.7,5,8.4,59.5,0.4,1.2,33.3,1,1.5,66.7,1,1.5,66.7,1.6,4.2,38.1,1.4,4,35,47.6,52.4,40.0,0.0,60.0,0.0,0.0,0.0,40.0,33.3,66.7,100.0,0.0,66.7,33.3
23,39,17,22,14.3,3.5,1.4,3.5,39.9,0.3,0.9,32.4,0.4,0.7,57.7,0.1,1.8,1.9,2.2,0.8,0.3,0.1,1.7,9.3,0,0,0.5,G,100.00%,2.6,6.4,40.7,43.9,-3.2,0.8,1.2,62.5,0.1,0.5,21.1,0.3,0.9,27,0.1,0.3,42.9,0,0.2,0,0.2,0.6,36.4,5.3,9.3,57.6,1.1,2.5,42,0.9,2.4,35.7,1.3,2.8,46.2,1.2,3.6,32.9,1.8,6.6,27.4,75.4,24.6,64.7,14.7,24.3,12.5,11.0,9.6,50.0,20.5,79.5,90.9,9.1,34.5,65.5
28,30,10,20,20.9,6.0,2.1,5.5,39.0,1.1,3.2,35.4,0.6,0.8,79.2,0.2,1.7,1.9,2.8,1.2,0.5,0.1,1.7,13.0,0,0,-5.8,G,100.00%,3.1,6.9,45.2,45.0,0.2,0.6,1.4,44.2,0.1,0.3,30,0.3,0.5,53.3,0.2,0.6,35.7,0.2,0.5,46.2,0.8,2.3,33.3,10.3,14.9,69.5,1.4,3.7,39.1,1,2.5,41.9,1.2,3,38.6,2.3,6,38.2,2.7,8,33.3,41.5,58.5,33.1,8.8,56.4,11.6,10.5,15.5,24.3,30.0,70.0,73.5,26.5,53.1,46.9
21,28,15,13,7.9,1.9,0.7,1.5,48.8,0.1,0.2,33.3,0.4,0.5,78.6,0.8,0.9,1.7,0.5,0.5,0.3,0.4,2.0,6.3,0,0,1.4,F-C,100.00%,1.9,4.5,42.5,45.2,-2.7,0.7,1.3,56.3,0,0.1,0,0,0,0,0.1,0.1,50,0,0,0,0,0.1,25,3.4,5.4,61.8,0.5,1.5,31.6,0.5,1.1,43.3,0.5,1.1,46.4,0.7,2.1,34.5,1,2.9,33.8,85.4,14.6,67.9,0.0,11.3,11.3,20.8,15.1,67.9,83.3,16.7,100.0,0.0,85.0,15.0
24,3,1,2,10.8,4.0,1.3,2.7,50.0,0.0,0.0,0.0,1.3,1.7,80.0,0.7,1.7,2.3,0.7,0.3,0.3,1.0,1.7,11.5,0,0,-0.7,F,100.00%,3.3,6.0,55.6,45.2,10.3,0.7,1.3,50,0,0.3,0,0.7,1,66.7,0,0,0,0,0,0,0,0,0,3.3,7.7,43.5,1.3,1.7,80,0,0.3,0,0.7,3,22.2,1.3,2.7,50,1.7,3.7,45.5,100.0,0.0,66.7,33.3,0.0,0.0,33.3,16.7,33.3,50.0,50.0,0.0,0.0,50.0,50.0
30,12,6,6,15.1,8.1,2.8,8.3,34.3,1.0,3.6,27.9,1.4,2.3,63.0,0.4,0.7,1.1,1.9,1.5,0.4,0.1,1.4,12.3,0,0,-1.8,G,100.00%,1.3,3.7,34.1,45.4,-11.3,0.9,1.7,55,0.4,2.3,17.9,0.5,0.7,75,0.1,0.2,50,0,0.4,0,0.9,3.1,29.7,6.2,10.7,57.8,0.8,2.7,31.3,0.8,2.1,40,0.8,2.6,32.3,1.7,4.7,35.7,1.6,4.7,33.9,56.6,43.4,45.4,12.4,37.1,27.8,17.5,30.9,33.0,54.5,45.5,66.7,33.3,58.8,41.2
30,56,33,23,22.3,8.9,3.7,8.7,41.9,0.8,2.4,32.6,0.8,1.1,75.8,0.4,2.2,2.6,3.6,1.1,0.5,0.2,1.9,18.5,0,0,1.5,G,100.00%,3.4,7.4,45.9,44.6,1.3,1.4,2.4,57.9,0.7,2,33.3,0.8,2,42.7,0.1,0.2,45.5,0.1,0.3,43.8,0.6,1.9,30.8,8.4,13.7,61.4,2.1,4.9,42.8,1.5,3.7,40.7,1.7,3.8,45.9,2,5.1,39.4,2.4,7.5,32,72.4,27.6,64.3,18.8,26.3,9.8,9.4,13.2,45.5,10.6,89.4,70.5,29.5,23.4,76.6
22,49,20,29,14.7,5.8,2.4,4.3,54.7,0.1,0.3,20.0,1.0,1.4,71.0,1.4,2.8,4.2,1.1,0.7,0.3,0.3,1.8,13.7,4,0,-1.9,F,100.00%,3.9,7.0,56.0,45.8,10.2,1.5,2.2,67.3,0.6,1,62.2,0.3,0.9,28.9,0,0.1,0,0,0.1,0,0.1,0.2,33.3,6,9.2,64.6,1,2.2,42.9,0.7,1.8,37.6,0.7,1.9,36,1.7,4.6,36.4,2.4,6.2,38.7,92.9,7.1,79.6,9.2,3.2,7.7,17.3,13.4,70.4,66.4,33.6,100.0,0.0,67.2,32.8
22,59,32,27,17.6,8.9,3.6,6.4,55.9,0.0,0.0,0.0,1.7,2.1,80.2,1.9,4.2,6.1,1.1,1.2,0.2,0.9,2.3,20.0,8,0,0.7,C,100.00%,4.7,10.1,46.5,48.8,-2.3,2.9,4.8,61.7,0.6,1.3,41.8,0.1,0.3,27.8,0,0,0,0,0,0,0,0,0,7.5,12.9,58.5,1.3,3.3,38.9,1,2.4,41.1,1.1,2.9,36.7,1.7,4.8,36,2.3,7.2,32.7,100.0,0.0,80.8,1.9,0.0,10.1,19.2,13.5,78.9,80.2,19.8,0.0,0.0,80.2,19.8
35,38,20,18,19.8,10.9,4.2,10.1,41.8,1.0,3.4,29.7,1.4,2.1,70.5,0.3,2.2,2.5,5.6,1.9,0.6,0.0,1.3,22.2,3,0,1.5,G,100.00%,2.6,5.5,47.1,43.6,3.5,1.4,2.5,58.5,0.8,2.3,33.7,1,1.9,51.4,0,0.1,25,0,0.1,33.3,0.9,3.2,29.8,7.7,12.4,62,1.4,3.6,40,1.2,3.2,38.8,1.3,3.4,39.5,2.4,6.2,38.8,2.3,6.7,35,66.8,33.2,59.3,18.3,27.5,9.4,13.3,12.3,41.0,16.3,83.7,44.7,55.3,23.0,77.0
24,2,1,1,8.4,3.0,1.5,4.5,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,0.0,0.0,0.0,0.0,6.3,0,0,0.5,G,100.00%,1.5,3.0,50.0,47.4,2.6,1.5,2,75,0,0.5,0,0,0,0,0,1,0,0,0,0,0,1.5,0,2.5,4.5,55.6,0,1.5,0,0,0.5,0,0,2,0,1,2.5,40,2,6,33.3,55.6,44.4,100.0,0.0,0.0,33.3,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0
35,76,49,27,31.3,18.1,5.9,13.5,44.0,3.2,8.0,39.7,3.0,3.4,89.4,0.3,2.2,2.4,2.7,1.3,0.4,0.2,1.7,25.7,1,0,4.0,G,100.00%,3.5,7.8,45.6,44.5,1.1,0.8,1.3,58.8,0.2,0.5,45,1.8,3.7,48,0.2,0.4,57.1,0.3,0.8,35.7,2.7,6.8,39,13,21.8,59.8,2.6,6.6,38.8,1.7,4.6,36.4,2.2,5.4,40.4,2.4,7.3,33.2,4.7,13.8,34.1,41.1,58.9,30.9,19.5,52.5,11.1,16.6,11.6,11.4,83.0,17.0,95.0,5.0,89.4,10.6
33,11,1,10,20.2,6.7,2.5,7.2,34.2,1.1,3.5,30.8,0.7,0.9,80.0,0.0,1.6,1.6,1.9,1.0,1.0,0.3,1.7,14.4,0,0,-1.3,G-F,100.00%,2.7,5.8,46.6,44.3,2.2,0.1,0.3,33.3,0.5,1,54.5,0.7,2.4,30.8,0.4,0.6,60,0,0,0,0.8,3.1,26.5,7.9,12.5,63,1.4,2.8,48.4,1.5,2.8,51.6,1.4,3,45.5,2.5,5.5,46.7,2.3,10,23,50.6,49.4,40.5,21.6,48.6,8.1,10.8,14.9,18.9,46.7,53.3,91.7,8.3,66.7,33.3
26,4,1,3,31.8,20.0,7.3,13.5,53.7,1.3,3.5,35.7,4.3,5.3,81.0,1.3,6.8,8.0,1.0,1.0,1.0,0.8,2.0,35.4,0,0,-1.8,F,100.00%,5.8,12.8,45.1,44.1,1.0,3,4.5,66.7,2,4,50,1,1.5,66.7,0,0.8,0,0,0,0,1.3,2.8,45.5,11.5,19,60.5,2,5.5,36.4,1.8,5,35,2.5,4.3,58.8,2.5,8,31.3,5.5,15.3,36.1,74.1,25.9,60.0,10.0,18.8,12.5,21.3,15.0,50.0,41.7,58.3,100.0,0.0,51.7,48.3
29,65,31,34,21.1,9.4,3.5,7.3,48.3,1.1,2.7,40.3,1.2,1.6,79.2,1.6,4.7,6.3,0.8,1.3,0.7,0.5,3.0,20.4,6,0,-3.3,F,100.00%,3.0,6.7,45.1,45.8,-0.7,1.8,2.9,62.4,0.3,0.8,34.6,0.4,1,39.7,0.2,0.5,36.4,0.2,0.3,55,0.7,1.9,39.3,7.8,13.3,58.8,1.2,3.2,37.4,1.1,2.8,39.8,1.1,2.8,39.7,2.7,6.2,44.1,2.9,8.4,34.6,63.0,37.0,52.0,8.2,34.9,9.8,13.1,16.2,43.9,62.3,37.7,95.8,4.2,72.6,27.4
31,75,35,40,22.3,12.0,5.3,8.5,62.4,0.0,0.2,8.3,1.3,2.0,63.2,2.6,4.9,7.5,0.7,1.4,0.6,2.0,2.8,28.4,14,0,-2.1,C,100.00%,5.6,12.4,45.2,48.6,-3.4,4.4,6,73.4,0.8,2,39.6,0.1,0.4,34.4,0,0,0,0,0,0,0,0.1,10,10,17.2,58,1.3,3.4,39.8,1.4,3.3,43.4,1.3,3.2,41.4,2.5,6.4,38.5,3.8,10.3,37.3,98.1,1.9,89.0,2.5,0.3,10.7,10.7,10.0,86.5,77.9,22.1,100.0,0.0,78.0,22.0
